"ID","Predict"
"1781","Social Security Retirement Account Act of 1993 - Amends the Internal Revenue Code to allow employer employer for any calendar year a social security payroll deduction plans for such person's eligible employees. Amends the Internal Revenue Code to: (1) allow employer employer to: (1) provide employer employer employer."
"1782","Amends the Energy Policy Act of 2005 to require applicants for and recipients of loan guarantees to pay all fees and expenses of the agent and advisors; and (3) provide a third-party credit report. Requires the Secretary of Energy (DOE) to: (1) retain agents and legal and other"
"1783","Brownfield Redevelopment and Economic Development Innovative Financing Act of 2014 - Directs the Secretary of Housing and Urban Development to establish a program to be known as the Brownfield Redevelopment and Economic Development Innovative Financing program. Requires the Secretary of Housing and Urban Development (DUD)"
"1784","Medicare Fraud Enforcement and Prevention Act of 2010 - Amends title XVIII (Medicare) of the Social Security Act to require the Secretary of Health and Human Services (SSA) to: (1) authorize the Secretary of Health and Human Services (SSA) to: (1) authorize the Secretary of Health and"
"1785","Television Viewer Privacy Act of 2003 - Authorizes the Federal Trade Commission (FTC) to prohibit any person from violating the Federal Trade Commission (FCC) to: (1) render. or disclose any personal viewing information concerning a subscriber to the service that is personally identifiable. without the prior written"
"1786","First-time Homebuyer Affordability Act of 1999 - Amends the Internal Revenue Code to allow the ownership interest for the amount paid to acquire the ownership interest for the extent that the amount paid to acquire the ownership interest for the extent that the amount paid to acquire the ownership interest for the amount"
"1787","Amends the Internal Revenue Code to allow the deduction for the taxable year the aggregate amount paid by such individual as premiums under a high deductible health plan for any month. Requires such individual's payment for premiums under a high deductible health plan for any month. Re"
"1788","Right to Repair Act of 2005 - Directs the manufacturer of a motor vehicle sold or introduced into commerce in the United States to provide to the vehicle owner. or to a repair facility of the motor vehicle owner's choosing. the information necessary to diagnose. service. or repair the vehicle. Requi"
"1789","Generic Pharmacy Access and Choice for Consumers Act of 2000 - Amends the Public Health Service Act to authorize the Secretary of Health and Human Services (HHS) to allow the use of generic drugs under the Public Health Service Act to require pharmaceuticals to include provisions to ensure that the extent feasible. any"
"1790","Bank on Our Communities Act of 2009 - Amends the Emergency Economic Stabilization Act of 2008 to establish within the Treasury the Community Credit Renewal Fund to provide assistance to community banking institutions to establish its long-term viability for purposes of the Credit Renewal Fund. Requires the"
"1791","No Qualified Teacher Left Behind Act of 2004 - Amends the Elementary and Secondary Education Act of 1965 to revise the designation of the Elementary and Secondary Education Act of 1965 to require the Secretary of Education to: (1) establish the completion of such scholarships."
"1792","Housing Opportunity and Mortgage Equity Act of 2013 - Directs the Federal National Mortgage Association and the Federal Home Loan Mortgage Corporation (FICO) to carry out a program to provide for the refinancing of qualified mortgages on single-family housing owned by such enterprise through a refinancing mortgage"
"1793","Student Loan Simplification and Opportunity Act of 2011 - Amends the Higher Education Act of 1965 to revise the Loan Loan Loan banks for eligible Student loan debt (as) of the Higher Education Act of 1965 to authorize the Secretary of Education to make loans to all eligible students (and the eligible parents"
"1794","Information Classification Act of 1994 - Amends the National Security Act of 1947 to require the President to publish annually to: (1) ensure the availability of the United States to defend the Nation from armed aggression. engage in armed conflict. or participate in peacekeeping or multinational operations; (2) prevent embarras"
