"ID","Predict"
"1855","School Disorders Awareness. Prevention. and Education Act of 2003 - Amends the Elementary and Secondary Education Act of 1965 to require the Secretary of Education to carry out a program to develop. distribute. and promote the broadcasting of public service announcements to improve public awareness. and to promote the identification and"
"1856","Border Protection and Infrastructure Act of 1998 - Amends Federal criminal code to prohibit a federal criminal code to prohibit a federal criminal code to prohibit a federal criminal code to prohibit the master. operator. or person in charge of a vessel subject to the jurisdiction of the United States or a"
"1857","Women's Health Protection Act of 2015 This bill amends the Fourteenth Amendment to the Constitution to protect women's health and central to women's health and central to women's ability to participate equally in the economic and social life of the United States. Authorizes the Secretary of Health and Human"
"1858","Amends the Farm Security and Rural Investment Act of 2002. Requires the President to submit to Congress implementing legislation with respect to the Doha Development Round of World Trade Organization negotiations by January 15. 2008 and the 2008 crop years and the 2008 crop of the same commodity. Requires the President"
"1859","Extra Continental Shelf Permit Processing Coordination Act - Directs the Secretary of the Interior to establish a regional joint outer Continental Shelf lease and permit processing coordination office for the Alaska region of the outer Continental Shelf; and (2) a regional joint outer Continental Shelf lease and permit processing coordination office for the Atlantic region of"
"1860","Metropolitan Accountability and Investment Act - Amends thepassenger Rail Investment and Improvement Act of 2008 to authorize the Secretary of Transportation to make grants to the Transit Authority for the purpose of funding the capital and preventive maintenance projects included in the Capital Improvement Program approved by the Board of Directors of the Transit Authority"
"1861","Seniors Real Property Tax Relief Act of 1998 - Amends the Internal Revenue Code to allow the deduction for State and local real property taxes which exceeds the aggregate amount distributed for the taxable year from the senior citizen real property tax accounts. Requires the deduction for state and local real property taxes"
"1862","Voluntary Opportunities for Increasing Contributions to Education Act - Amends the Internal Revenue Code to allow a tax credit for the taxable year to 70 percent of the qualified charitable contributions of the taxpayer for the taxable year."
"1863","Breast Cancer and Environmental Research Act of 2001 - Amends the Public Health Service Act to direct the Director of the Institute to make grants to public or nonprofit private entities for the development and operation of not more than 8 centers for the purpose of conducting multidisciplinary and multi-institutional research on environmental factors that may"
"1864","Consumer Protection Home Inspection Counseling Act of 2012 - Amends the Dodd-Frank Wall Street Reform and Consumer Protection Act to direct the Secretary of Housing and Urban Development (HUD-Approved Lenders. Amends the Dodd-Frank Wall Street Reform and"
"1865","Maggie's Law: National Drowsy Driving Act of 2002 - Amends the Federal criminal code to require the Secretary of Health and Human Services (HHS) to direct the Secretary of Health and Human Services (HHS) to direct the Secretary of Health and Human Services (HHS)"
"1866","Teachers For Tomorrow Act of 2001 - Amends the Higher Education Act of 1965 to require the Secretary of Education to carry out a program through the holder of the loan. Requires the Secretary to carry out a program through the holder of the loan. of assuming the obligation"
"1867","Saysistance for Orphans and other Vulnerable Children in Developing Countries Act of 2004 - Authorizes the Secretary of Agriculture to establish a requirement that not less than 10.000 percent of amounts appropriated for such children. Requires the requirement that not less than 10- percent of"
"1868","Truth in Regulating Act of 1999 - Authorizes the Comptroller General to review the rule of each fiscal year. or portion thereof included in each fiscal year. or portion thereof included in each fiscal year. or portion thereof included in each fiscal year. or portion thereof included in each fiscal"
"1869","Department of Veterans Affairs Health Professionals Education Debt Reduction Program - Amends the Federal criminal code to authorize the Department of Veterans Affairs Education Debt Reduction Program to assist personnel serving in health-care positions in the Veterans Health Administration to assist personnel serving in health-care positions in the Veterans Health Administration"
